Full Drug Name,Drug,Public/Private,Unit/MPR,MSH,Country,Year,Month,Price
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2003,"India, Chennai",2004,October,2.93
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2003,"India, Chennai",2004,October,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2003,"India, Chennai",2004,October,0.61
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2003,"India, Chennai",2004,October,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2003,"India, Chennai",2004,October,5.24
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2003,"India, Chennai",2004,October,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2003,"India, Chennai",2004,October,1.16
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2003,"India, Chennai",2004,October,free
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2003,"India, Chennai",2004,October,9.77
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2003,"India, Chennai",2004,October,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2003,"India, Chennai",2004,October,4.82
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2003,"India, Chennai",2004,October,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2003,"India, Chennai",2004,October,3.07
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2003,"India, Chennai",2004,October,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2003,"India, Chennai",2004,October,0.45
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2003,"India, Chennai",2004,October,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2003,"India, Chennai",2004,October,0.86
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2003,"India, Chennai",2004,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,"India, Chennai",2004,October,0.038
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,"India, Chennai",2004,October,free
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,"India, Chennai",2004,October,0.04
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,"India, Chennai",2004,October,free
Captopril 25 mg cap/tab,Captopril,Private,Unit,,"India, Chennai",2004,October,0.077
Captopril 25 mg cap/tab,Captopril,Public,Unit,,"India, Chennai",2004,October,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,"India, Chennai",2004,October,1.56
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,"India, Chennai",2004,October,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,"India, Chennai",2004,October,0.167
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,"India, Chennai",2004,October,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,"India, Chennai",2004,October,0.004
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,"India, Chennai",2004,October,free
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,"India, Chennai",2004,October,0.034
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,"India, Chennai",2004,October,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,"India, Chennai",2004,October,0.024
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,"India, Chennai",2004,October,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,"India, Chennai",2004,October,0.013
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,"India, Chennai",2004,October,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,"India, Chennai",2004,October,0.088
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,"India, Chennai",2004,October,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,"India, Chennai",2004,October,0.008
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,"India, Chennai",2004,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2003,"India, Haryana",2004,October,3.89
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2003,"India, Haryana",2004,October,free
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2003,"India, Haryana",2004,October,3.65
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2003,"India, Haryana",2004,October,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2003,"India, Haryana",2004,October,2.93
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2003,"India, Haryana",2004,October,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2003,"India, Haryana",2004,October,0.63
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2003,"India, Haryana",2004,October,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2003,"India, Haryana",2004,October,2.08
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2003,"India, Haryana",2004,October,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2003,"India, Haryana",2004,October,1.23
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2003,"India, Haryana",2004,October,free
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2003,"India, Haryana",2004,October,6.15
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2003,"India, Haryana",2004,October,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2003,"India, Haryana",2004,October,3.5
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2003,"India, Haryana",2004,October,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2003,"India, Haryana",2004,October,0.23
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2003,"India, Haryana",2004,October,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2003,"India, Haryana",2004,October,0.88
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2003,"India, Haryana",2004,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,"India, Haryana",2004,October,0.03
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,"India, Haryana",2004,October,free
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,"India, Haryana",2004,October,0.034
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,"India, Haryana",2004,October,free
Captopril 25 mg cap/tab,Captopril,Private,Unit,,"India, Haryana",2004,October,0.077
Captopril 25 mg cap/tab,Captopril,Public,Unit,,"India, Haryana",2004,October,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,"India, Haryana",2004,October,1.611
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,"India, Haryana",2004,October,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,"India, Haryana",2004,October,0.066
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,"India, Haryana",2004,October,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,"India, Haryana",2004,October,0.004
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,"India, Haryana",2004,October,free
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,"India, Haryana",2004,October,0.022
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,"India, Haryana",2004,October,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,"India, Haryana",2004,October,0.014
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,"India, Haryana",2004,October,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,"India, Haryana",2004,October,0.045
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,"India, Haryana",2004,October,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,"India, Haryana",2004,October,0.009
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,"India, Haryana",2004,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2003,"India, Karnataka",2004,November,4.88
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2003,"India, Karnataka",2004,November,free
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2003,"India, Karnataka",2004,November,4.79
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2003,"India, Karnataka",2004,November,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2003,"India, Karnataka",2004,November,NO DATA
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2003,"India, Karnataka",2004,November,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2003,"India, Karnataka",2004,November,0.63
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2003,"India, Karnataka",2004,November,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2003,"India, Karnataka",2004,November,4.44
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2003,"India, Karnataka",2004,November,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2003,"India, Karnataka",2004,November,1.33
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2003,"India, Karnataka",2004,November,free
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2003,"India, Karnataka",2004,November,10.06
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2003,"India, Karnataka",2004,November,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2003,"India, Karnataka",2004,November,5.24
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2003,"India, Karnataka",2004,November,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2003,"India, Karnataka",2004,November,4.31
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2003,"India, Karnataka",2004,November,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2003,"India, Karnataka",2004,November,0.48
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2003,"India, Karnataka",2004,November,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2003,"India, Karnataka",2004,November,0.96
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2003,"India, Karnataka",2004,November,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,"India, Karnataka",2004,November,0.037
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,"India, Karnataka",2004,November,free
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,"India, Karnataka",2004,November,0.045
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,"India, Karnataka",2004,November,free
Captopril 25 mg cap/tab,Captopril,Private,Unit,,"India, Karnataka",2004,November,NO DATA
Captopril 25 mg cap/tab,Captopril,Public,Unit,,"India, Karnataka",2004,November,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,"India, Karnataka",2004,November,1.611
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,"India, Karnataka",2004,November,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,"India, Karnataka",2004,November,0.141
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,"India, Karnataka",2004,November,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,"India, Karnataka",2004,November,0.005
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,"India, Karnataka",2004,November,free
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,"India, Karnataka",2004,November,0.035
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,"India, Karnataka",2004,November,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,"India, Karnataka",2004,November,0.026
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,"India, Karnataka",2004,November,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,"India, Karnataka",2004,November,0.018
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,"India, Karnataka",2004,November,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,"India, Karnataka",2004,November,0.094
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,"India, Karnataka",2004,November,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,"India, Karnataka",2004,November,0.009
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,"India, Karnataka",2004,November,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,4.35
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,free
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,3.39
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,3.16
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,0.66
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,2.67
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,1.26
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,free
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,9.46
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,6.01
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,4.31
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,0.49
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,0.93
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2003,"India, Maharashtra 4 regions",2005,January,free
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,"India, Maharashtra 4 regions",2005,January,0.033
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,"India, Maharashtra 4 regions",2005,January,free
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,"India, Maharashtra 4 regions",2005,January,0.032
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,"India, Maharashtra 4 regions",2005,January,free
Captopril 25 mg cap/tab,Captopril,Private,Unit,,"India, Maharashtra 4 regions",2005,January,0.083
Captopril 25 mg cap/tab,Captopril,Public,Unit,,"India, Maharashtra 4 regions",2005,January,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,"India, Maharashtra 4 regions",2005,January,1.688
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,"India, Maharashtra 4 regions",2005,January,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,"India, Maharashtra 4 regions",2005,January,0.085
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,"India, Maharashtra 4 regions",2005,January,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,"India, Maharashtra 4 regions",2005,January,0.005
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,"India, Maharashtra 4 regions",2005,January,free
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,"India, Maharashtra 4 regions",2005,January,0.033
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,"India, Maharashtra 4 regions",2005,January,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,"India, Maharashtra 4 regions",2005,January,0.029
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,"India, Maharashtra 4 regions",2005,January,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,"India, Maharashtra 4 regions",2005,January,0.018
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,"India, Maharashtra 4 regions",2005,January,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,"India, Maharashtra 4 regions",2005,January,0.096
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,"India, Maharashtra 4 regions",2005,January,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,"India, Maharashtra 4 regions",2005,January,0.009
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,"India, Maharashtra 4 regions",2005,January,free
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,5.48
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,7.21
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,7.07
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,8.4
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,2.24
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,3.55
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,1.29
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,9.73
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,8.07
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,3.11
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,2.83
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,1.35
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2010,"India, NCT, Delhi",2011,July,1.85
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2010,"India, NCT, Delhi",2011,July,free
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,"India, NCT, Delhi",2011,July,0.042
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,"India, NCT, Delhi",2011,July,free
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,"India, NCT, Delhi",2011,July,0.209
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,"India, NCT, Delhi",2011,July,free
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,"India, NCT, Delhi",2011,July,0.067
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,"India, NCT, Delhi",2011,July,free
Captopril 25 mg cap/tab,Captopril,Private,Unit,,"India, NCT, Delhi",2011,July,0.101
Captopril 25 mg cap/tab,Captopril,Public,Unit,,"India, NCT, Delhi",2011,July,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,"India, NCT, Delhi",2011,July,1.546
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,"India, NCT, Delhi",2011,July,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,"India, NCT, Delhi",2011,July,0.109
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,"India, NCT, Delhi",2011,July,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,"India, NCT, Delhi",2011,July,0.005
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,"India, NCT, Delhi",2011,July,free
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,"India, NCT, Delhi",2011,July,0.059
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,"India, NCT, Delhi",2011,July,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,"India, NCT, Delhi",2011,July,0.035
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,"India, NCT, Delhi",2011,July,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,"India, NCT, Delhi",2011,July,NO DATA
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,"India, NCT, Delhi",2011,July,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,"India, NCT, Delhi",2011,July,0.093
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,"India, NCT, Delhi",2011,July,free
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,Unit,,"India, NCT, Delhi",2011,July,0.011
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,Unit,,"India, NCT, Delhi",2011,July,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,"India, NCT, Delhi",2011,July,0.012
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,"India, NCT, Delhi",2011,July,free
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,"India, NCT, Delhi",2011,July,0.109
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,"India, NCT, Delhi",2011,July,free
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2002,"India, Rajasthan",2003,April,4.27
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2002,"India, Rajasthan",2003,April,free
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2002,"India, Rajasthan",2003,April,4.53
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2002,"India, Rajasthan",2003,April,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2002,"India, Rajasthan",2003,April,2.77
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2002,"India, Rajasthan",2003,April,NO DATA
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2002,"India, Rajasthan",2003,April,0.38
